ID,Name,icon_id,speffect_id,sfx_on_use_1,sfx_on_use_2,sfx_on_use_3,weapon_id,armor_id,ammo_id,ring_id,spell_id,gesture_id,sort_id,base_price,sell_price,animation_speed,Unk03,item_type_id,item_usage_id,Unk04,Unk05,max_held_count,speffect_context,item_sp_effect_type,Unk06,item_category_type,item_speffect_application_type,item_additional_type,ng_behavior_type,Unk07,
1790000,Bewitched Alonne Sword,1790000,-1,-1,-1,-1,1790000,-1,-1,-1,-1,-1,770,18000,1800,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
1800000,Bastard Sword,1800000,-1,-1,-1,-1,1800000,-1,-1,-1,-1,-1,400,3000,300,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
1810000,Flamberge,1810000,-1,-1,-1,-1,1810000,-1,-1,-1,-1,-1,410,4200,420,1,0,10,1000,255,255,1,254,0,0,0,2,0,12,0
1820000,Claymore,1820000,-1,-1,-1,-1,1820000,-1,-1,-1,-1,-1,420,4300,430,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
1830000,Majestic Greatsword,1830000,1830000,-1,-1,-1,1830000,-1,-1,-1,-1,-1,541,20000,2000,1,0,10,1000,255,255,1,254,0,0,0,0,0,12,0
1831000,Majestic Greatsword,1830000,-1,-1,-1,-1,1831000,-1,-1,-1,-1,-1,541,20000,2000,1,0,10,1000,255,255,1,254,0,0,0,0,0,4,0
1850000,Drangleic Sword,1850000,-1,-1,-1,-1,1850000,-1,-1,-1,-1,-1,450,8000,800,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
1860000,Thorned Greatsword,1860000,-1,-1,-1,-1,1860000,-1,-1,-1,-1,-1,490,3000,300,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
1870000,Bluemoon Greatsword,1870000,-1,-1,-1,-1,1870000,-1,-1,-1,-1,-1,470,5000,500,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
1871000,Moonlight Greatsword,1871000,-1,-1,-1,-1,1871000,-1,-1,-1,-1,-1,474,10000,1000,1,0,10,1000,255,255,1,254,0,0,0,0,0,12,0
1880000,Mastodon Greatsword,1880000,-1,-1,-1,-1,1880000,-1,-1,-1,-1,-1,445,5000,500,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
1900000,Ruler's Sword,1900000,1900000,-1,-1,-1,1900000,-1,-1,-1,-1,-1,520,10000,1000,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
1910000,Mirrah Greatsword,1910000,-1,-1,-1,-1,1910000,-1,-1,-1,-1,-1,460,10000,1000,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
1911000,Old Mirrah Greatsword,1910000,-1,-1,-1,-1,1911000,-1,-1,-1,-1,-1,461,9000,900,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
1920000,Black Dragon Greatsword,1920000,-1,-1,-1,-1,1920000,-1,-1,-1,-1,-1,530,19000,1900,1,0,10,1000,255,255,1,254,0,0,0,2,0,12,0
1930000,Black Knight Greatsword,1930000,-1,-1,-1,-1,1930000,-1,-1,-1,-1,-1,480,22000,2200,1,0,10,1000,255,255,1,254,0,0,0,2,0,12,0
1940000,Royal Greatsword,1940000,-1,-1,-1,-1,1940000,-1,-1,-1,-1,-1,430,5000,500,1,0,10,1000,255,255,1,254,0,0,0,2,0,12,0
1950000,Old Knight Greatsword,1950000,-1,-1,-1,-1,1950000,-1,-1,-1,-1,-1,440,5000,500,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
1960000,Defender Greatsword,1960000,-1,-1,-1,-1,1960000,-1,-1,-1,-1,-1,500,3000,300,1,0,10,1000,255,255,1,254,0,0,0,0,0,12,0
1970000,Watcher Greatsword,1970000,-1,-1,-1,-1,1970000,-1,-1,-1,-1,-1,510,3000,300,1,0,10,1000,255,255,1,254,0,0,0,0,0,12,0
1980000,Key to the Embedded,1980000,-1,-1,-1,-1,1980000,-1,-1,-1,-1,-1,540,0,0,1,0,10,1010,255,255,1,254,0,0,0,3,0,11,0
1990000,Drakeblood Greatsword,1990000,-1,-1,-1,-1,1990000,-1,-1,-1,-1,-1,542,20000,2000,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
1995000,Loyce Greatsword,1995000,-1,-1,-1,-1,1995000,-1,-1,-1,-1,-1,543,3000,300,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
1996000,Charred Loyce Greatsword,1996000,-1,-1,-1,-1,1996000,-1,-1,-1,-1,-1,544,3000,300,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2000000,Hand Axe,2000000,-1,-1,-1,-1,2000000,-1,-1,-1,-1,-1,1000,700,70,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2010000,Battle Axe,2010000,-1,-1,-1,-1,2010000,-1,-1,-1,-1,-1,1010,1500,150,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2020000,Bandit Axe,2020000,-1,-1,-1,-1,2020000,-1,-1,-1,-1,-1,1040,1600,160,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2030000,Infantry Axe,2030000,-1,-1,-1,-1,2030000,-1,-1,-1,-1,-1,1030,1000,100,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2070000,Gyrm Axe,2070000,-1,-1,-1,-1,2070000,-1,-1,-1,-1,-1,1050,5000,500,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2080000,Dragonslayer's Crescent Axe,2080000,-1,-1,-1,-1,2080000,-1,-1,-1,-1,-1,1070,9200,920,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2090000,Butcher's Knife,2090000,-1,-1,-1,-1,2090000,-1,-1,-1,-1,-1,1020,5000,500,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2100000,Silverblack Sickle,2100000,-1,-1,-1,-1,2100000,-1,-1,-1,-1,-1,2005,5000,500,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2200000,Crescent Axe,2200000,-1,-1,-1,-1,2200000,-1,-1,-1,-1,-1,1100,2000,200,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2210000,Greataxe,2210000,-1,-1,-1,-1,2210000,-1,-1,-1,-1,-1,1110,6200,620,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2220000,Bandit Greataxe,2220000,-1,-1,-1,-1,2220000,-1,-1,-1,-1,-1,1120,6800,680,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2240000,Lion Greataxe,2240000,-1,-1,-1,-1,2240000,-1,-1,-1,-1,-1,1130,7000,700,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2250000,Giant Stone Axe,2250000,-1,-1,-1,-1,2250000,-1,-1,-1,-1,-1,1170,1500,150,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2260000,Gyrm Greataxe,2260000,-1,-1,-1,-1,2260000,-1,-1,-1,-1,-1,1140,5000,500,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2290000,Black Dragon Greataxe,2290000,-1,-1,-1,-1,2290000,-1,-1,-1,-1,-1,1180,19000,1900,1,0,10,1000,255,255,1,254,0,0,0,2,0,12,0
2300000,Black Knight Greataxe,2300000,-1,-1,-1,-1,2300000,-1,-1,-1,-1,-1,1160,17500,1750,1,0,10,1000,255,255,1,254,0,0,0,2,0,12,0
2310000,Drakekeeper's Greataxe,2310000,-1,-1,-1,-1,2310000,-1,-1,-1,-1,-1,1150,8000,800,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2400000,Club,2400000,-1,-1,-1,-1,2400000,-1,-1,-1,-1,-1,1200,800,80,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2410000,Mace,2410000,-1,-1,-1,-1,2410000,-1,-1,-1,-1,-1,1210,1200,120,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2420000,Morning Star,2420000,-1,-1,-1,-1,2420000,-1,-1,-1,-1,-1,1220,1600,160,1,0,10,1000,255,255,1,254,0,0,0,2,0,12,0
2430000,Reinforced Club,2430000,-1,-1,-1,-1,2430000,-1,-1,-1,-1,-1,1230,2000,200,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2440000,Craftsman's Hammer,2440000,-1,-1,-1,-1,2440000,-1,-1,-1,-1,-1,1240,1000,100,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2470000,Mace of the Insolent,2470000,-1,-1,-1,-1,2470000,-1,-1,-1,-1,-1,1280,6800,680,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2500000,Handmaid's Ladle,2500000,2500000,-1,-1,-1,2500000,-1,-1,-1,-1,-1,1260,1000,100,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2520000,Blacksmith's Hammer,2520000,-1,-1,-1,-1,2520000,-1,-1,-1,-1,-1,1270,1000,100,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2530000,Black Dragon Warpick,2530000,-1,-1,-1,-1,2530000,-1,-1,-1,-1,-1,1300,18000,1800,1,0,10,1000,255,255,1,254,0,0,0,2,0,12,0
2540000,Aldia Hammer,2540000,-1,-1,-1,-1,2540000,-1,-1,-1,-1,-1,1250,5000,500,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2560000,Barbed Club,2560000,-1,-1,-1,-1,2560000,-1,-1,-1,-1,-1,1290,1500,150,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2600000,Large Club,2600000,-1,-1,-1,-1,2600000,-1,-1,-1,-1,-1,1400,1600,160,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2610000,Pickaxe,2610000,-1,-1,-1,-1,2610000,-1,-1,-1,-1,-1,1420,1000,100,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2620000,Great Club,2620000,-1,-1,-1,-1,2620000,-1,-1,-1,-1,-1,1410,3200,320,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2630000,Gyrm Great Hammer,2630000,-1,-1,-1,-1,2630000,-1,-1,-1,-1,-1,1470,5800,580,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2660000,Iron King Hammer,2660000,-1,-1,-1,-1,2660000,-1,-1,-1,-1,-1,1540,5000,500,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2670000,Malformed Skull,2670000,-1,-1,-1,-1,2670000,-1,-1,-1,-1,-1,1460,5000,500,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2680000,Dragon Tooth,2680000,2680000,-1,-1,-1,2680000,-1,-1,-1,-1,-1,1510,15000,1500,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2690000,Giant Warrior Club,2690000,-1,-1,-1,-1,2690000,-1,-1,-1,-1,-1,1450,8000,800,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2700000,Malformed Shell,2700000,-1,-1,-1,-1,2700000,-1,-1,-1,-1,-1,1520,15000,1500,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2710000,Demon's Great Hammer,2710000,-1,-1,-1,-1,2710000,-1,-1,-1,-1,-1,1490,10000,1000,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2720000,Archdrake Mace,2720000,-1,-1,-1,-1,2720000,-1,-1,-1,-1,-1,1440,2800,280,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2730000,Old Knight Hammer,2730000,-1,-1,-1,-1,2730000,-1,-1,-1,-1,-1,1430,8000,800,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2740000,Drakekeeper's Great Hammer,2740000,-1,-1,-1,-1,2740000,-1,-1,-1,-1,-1,1480,8000,800,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2750000,Sacred Chime Hammer,2750000,-1,-1,-1,-1,2750000,-1,-1,-1,-1,-1,1530,3000,300,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2760000,Sanctum Mace,2760000,-1,-1,-1,-1,2760000,-1,-1,-1,-1,-1,1550,3200,320,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2800000,Spear,2800000,-1,-1,-1,-1,2800000,-1,-1,-1,-1,-1,1600,1400,140,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2810000,Winged Spear,2810000,-1,-1,-1,-1,2810000,-1,-1,-1,-1,-1,1610,2500,250,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2820000,Pike,2820000,-1,-1,-1,-1,2820000,-1,-1,-1,-1,-1,1620,2100,210,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2830000,Partizan,2830000,-1,-1,-1,-1,2830000,-1,-1,-1,-1,-1,1630,3000,300,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2840000,Stone Soldier Spear,2840000,-1,-1,-1,-1,2840000,-1,-1,-1,-1,-1,1640,4000,400,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2850000,Spitfire Spear,2850000,-1,-1,-1,-1,2850000,-1,-1,-1,-1,-1,1690,1500,150,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2855000,Yorgh's Spear,2855000,2855000,-1,-1,-1,2855000,-1,-1,-1,-1,-1,1720,14000,1400,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2860000,Silverblack Spear,2860000,-1,-1,-1,-1,2860000,-1,-1,-1,-1,-1,1650,7000,700,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2870000,Heide Spear,2870000,-1,-1,-1,-1,2870000,-1,-1,-1,-1,-1,1660,7000,700,1,0,10,1000,255,255,1,254,0,0,0,2,0,12,0
2880000,Pate's Spear,2880000,-1,-1,-1,-1,2880000,-1,-1,-1,-1,-1,1670,5500,550,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2890000,Channeler's Trident,2890000,-1,-1,-1,-1,2890000,-1,-1,-1,-1,-1,1680,10000,1000,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2895000,Gargoyle Bident,2895000,-1,-1,-1,-1,2895000,-1,-1,-1,-1,-1,1710,1500,150,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2896000,Dragonslayer Spear,2896000,-1,-1,-1,-1,2896000,-1,-1,-1,-1,-1,1700,1500,150,1,0,10,1000,255,255,1,254,0,0,0,0,0,12,0
2900000,Heide Lance,2900000,-1,-1,-1,-1,2900000,-1,-1,-1,-1,-1,2100,6000,600,1,0,10,1000,255,255,1,254,0,0,0,2,0,12,0
2920000,Heide Greatlance,2920000,-1,-1,-1,-1,2920000,-1,-1,-1,-1,-1,2110,7000,700,1,0,10,1000,255,255,1,254,0,0,0,2,0,12,0
2930000,Grand Lance,2930000,-1,-1,-1,-1,2930000,-1,-1,-1,-1,-1,2120,12000,1200,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2940000,Chariot Lance,2940000,-1,-1,-1,-1,2940000,-1,-1,-1,-1,-1,2130,1500,150,1,0,10,1000,255,255,1,254,0,0,0,0,0,12,0
2950000,Rampart Golem Lance,2950000,-1,-1,-1,-1,2950000,-1,-1,-1,-1,-1,2141,4400,440,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
2960000,Smelter Hammer,2960000,-1,-1,-1,-1,2960000,-1,-1,-1,-1,-1,1555,4400,440,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
3000000,Great Scythe,3000000,-1,-1,-1,-1,3000000,-1,-1,-1,-1,-1,2000,3000,300,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
3010000,Great Machete,3010000,-1,-1,-1,-1,3010000,-1,-1,-1,-1,-1,2010,5000,500,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
3020000,Full Moon Sickle,3020000,-1,-1,-1,-1,3020000,-1,-1,-1,-1,-1,2020,5000,500,1,0,10,1000,255,255,1,254,0,0,0,2,0,12,0
3040000,Crescent Sickle,3040000,-1,-1,-1,-1,3040000,-1,-1,-1,-1,-1,2030,10000,1000,1,0,10,1000,255,255,1,254,0,0,0,2,0,12,0
3050000,Scythe of Nahr Alma,3050000,-1,-1,-1,-1,3050000,-1,-1,-1,-1,-1,2040,8800,880,1,0,10,1000,255,255,1,254,0,0,0,2,0,12,0
3060000,Bone Scythe,3060000,-1,-1,-1,-1,3060000,-1,-1,-1,-1,-1,2050,1500,150,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
3070000,Scythe of Want,3070000,-1,-1,-1,-1,3070000,-1,-1,-1,-1,-1,2060,10000,1000,1,0,10,1000,255,255,1,254,0,0,0,0,0,12,0
3200000,Lucerne,3200000,-1,-1,-1,-1,3200000,-1,-1,-1,-1,-1,1800,4800,480,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
3210000,Scythe,3210000,-1,-1,-1,-1,3210000,-1,-1,-1,-1,-1,1810,3500,350,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
3220000,Halberd,3220000,-1,-1,-1,-1,3220000,-1,-1,-1,-1,-1,1820,2500,250,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
3240000,Helix Halberd,3240000,-1,-1,-1,-1,3240000,-1,-1,-1,-1,-1,1930,11000,1100,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
3250000,Santier's Spear,3250000,-1,-1,-1,-1,3250000,-1,-1,-1,-1,-1,1840,14000,1400,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
3251000,Santier's Spear,3251000,-1,-1,-1,-1,3251000,-1,-1,-1,-1,-1,1841,14000,1400,1,0,10,1000,255,255,1,254,0,0,0,3,0,4,0
3270000,Mastodon Halberd,3270000,-1,-1,-1,-1,3270000,-1,-1,-1,-1,-1,1830,5000,500,1,0,10,1000,255,255,1,254,0,0,0,3,0,12,0
